cd_cnpj,nu_ordem,fl_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica
01387360000150,0,1,8/23/1996,CONDOMINIO EDIFICIO ANDRAUS GOLDEN,3085,CONDOMINIO EDILICIO
09545298000190,0,1,4/29/2008,PARTIDO DA REPUBLICA PR DE RIACHO DE SANTANA,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO
40484867000850,0,0,10/25/1994,JCE CONSULTORIA E PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
48346043000150,0,1,1/11/1982,SEBASTIAO MIGUEL DE CAMPOS ME,2135,EMPRESARIO INDIVIDUAL
13567044000140,0,1,4/11/2011,BUT COMERCIO DE ALIMENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
13598884000170,0,1,5/5/2011,EDEGAR PEREIRA MEI,2135,EMPRESARIO INDIVIDUAL
04056122000150,0,1,9/18/2000,ALZENIR SANTANA COMERCIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04841694000140,0,1,1/3/2002,CARRO FACIL VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
66508078000120,0,1,4/16/1992,CONDOMINIO EDIFICIO ELIANA,3085,CONDOMINIO EDILICIO
11726294000150,4,1,3/15/2010,JAILSON BEZERRA PEREIRA ME,2135,EMPRESARIO INDIVIDUAL
11726294000150,3,1,3/15/2010,JAILSON BEZERRA PEREIRA ME,2135,EMPRESARIO INDIVIDUAL
11726294000150,0,1,3/15/2010,JAILSON BEZERRA PEREIRA ME,2135,EMPRESARIO INDIVIDUAL
11726294000150,2,1,3/15/2010,JAILSON BEZERRA PEREIRA ME,2135,EMPRESARIO INDIVIDUAL
11726294000150,1,1,3/15/2010,JAILSON BEZERRA PEREIRA ME,2135,EMPRESARIO INDIVIDUAL
11959342000150,0,1,5/18/2010,MARIZA CRISTIANE ALTHAUS MEI,2135,EMPRESARIO INDIVIDUAL
11959342000150,1,1,5/18/2010,MARIZA CRISTIANE ALTHAUS MEI,2135,EMPRESARIO INDIVIDUAL
34481390000180,0,1,12/15/1988,OLIVEIRA & GARCIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
12555119000100,3,1,9/20/2010,MARGARETE PEREIRA ARCENIO MEI,2135,EMPRESARIO INDIVIDUAL
12555119000100,0,1,9/20/2010,MARGARETE PEREIRA ARCENIO MEI,2135,EMPRESARIO INDIVIDUAL
12555119000100,2,1,9/20/2010,MARGARETE PEREIRA ARCENIO MEI,2135,EMPRESARIO INDIVIDUAL
12555119000100,1,1,9/20/2010,MARGARETE PEREIRA ARCENIO MEI,2135,EMPRESARIO INDIVIDUAL
07907566000140,4,1,3/22/2006,QUANTTO AGENCIA DE MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07907566000140,3,1,3/22/2006,QUANTTO AGENCIA DE MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07907566000140,0,1,3/22/2006,QUANTTO AGENCIA DE MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07907566000140,2,1,3/22/2006,QUANTTO AGENCIA DE MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07907566000140,1,1,3/22/2006,QUANTTO AGENCIA DE MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
01682355000170,0,1,2/5/1997,ELITON ALVES ME,2135,EMPRESARIO INDIVIDUAL
08455770000130,0,1,10/30/2006,DILSON FERREIRA DOS SANTOS BRITAMENTO DE PEDRAS ME,2135,EMPRESARIO INDIVIDUAL
74034307000140,2,1,12/30/1993,ELETRO FRIO ESTRELA DA LIBERDADE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
74034307000140,1,1,12/30/1993,ELETRO FRIO ESTRELA DA LIBERDADE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
74034307000140,0,1,12/30/1993,ELETRO FRIO ESTRELA DA LIBERDADE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14672094000150,0,1,11/24/2011,SEBASTIANA APARECIDA MEI,2135,EMPRESARIO INDIVIDUAL
02521644000150,0,1,5/14/1998,ADRIANA RESENDE LOPES ME,2135,EMPRESARIO INDIVIDUAL
14133477000150,0,1,8/17/2011,ORLANDO PINHO GUIMARAES ME,2135,EMPRESARIO INDIVIDUAL
14133477000150,1,1,8/17/2011,ORLANDO PINHO GUIMARAES ME,2135,EMPRESARIO INDIVIDUAL
06021074000190,0,1,11/12/2003,MARCIA R LIMA AUTOMOVEIS ME,2135,EMPRESARIO INDIVIDUAL
07784989000110,0,1,1/5/2006,FARLEY SILVA LEITE ME,2135,EMPRESARIO INDIVIDUAL
14550570000160,0,1,11/1/2011,WELLINGTON ALVES DE LIMA MEI,2135,EMPRESARIO INDIVIDUAL
14570622000160,0,1,10/24/2011,S A R BANSI ME,2135,EMPRESARIO INDIVIDUAL
01052752000240,0,0,1/31/1973,ASAS DE SOCORRO,3999,ASSOCIACAO PRIVADA
09353200000100,2,1,2/8/2008,B P GONSIORKIEWICZ ME,2135,EMPRESARIO INDIVIDUAL
09353200000100,1,1,2/8/2008,B P GONSIORKIEWICZ ME,2135,EMPRESARIO INDIVIDUAL
09353200000100,0,1,2/8/2008,B P GONSIORKIEWICZ ME,2135,EMPRESARIO INDIVIDUAL
09102759000150,0,1,5/28/2007,I DE L MOREIRA DE MORAES CALCADOS ME,2135,EMPRESARIO INDIVIDUAL
09310725000150,0,1,1/10/2008,CLINICA ODONTOLOGICA ODONTOSAUDE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09310725000150,1,1,1/10/2008,CLINICA ODONTOLOGICA ODONTOSAUDE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08374337000170,0,1,10/20/2006,SALUSTIANO JOAQUIM TONCHIS,4120,PRODUTOR RURAL PESSOA FISICA
08374337000170,1,1,10/20/2006,SALUSTIANO JOAQUIM TONCHIS,4120,PRODUTOR RURAL PESSOA FISICA
08225677000130,0,1,8/4/2006,RAFAELA DE O G ELIAS CALHAS EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
08225677000130,1,1,8/4/2006,RAFAELA DE O G ELIAS CALHAS EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
13865327000410,0,0,3/20/2012,HOKKAI COMERCIO E SERVICOS DE ALIMENTACAO EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
15296818000170,0,1,3/30/2012,PALOMA VEBER SOETHE MEI,2135,EMPRESARIO INDIVIDUAL
15296818000170,1,1,3/30/2012,PALOMA VEBER SOETHE MEI,2135,EMPRESARIO INDIVIDUAL
08402134000140,0,1,10/27/2006,MARIA EMILIA APARECIDA VIANA,4120,PRODUTOR RURAL PESSOA FISICA
59121624000100,0,1,6/23/1988,COMERCIAL T PAULISTA EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
59121624000100,1,1,6/23/1988,COMERCIAL T PAULISTA EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
92112333000120,2,1,5/3/1988,C A S GONCALVES ME,2135,EMPRESARIO INDIVIDUAL
92112333000120,1,1,5/3/1988,C A S GONCALVES ME,2135,EMPRESARIO INDIVIDUAL
92112333000120,0,1,5/3/1988,C A S GONCALVES ME,2135,EMPRESARIO INDIVIDUAL
08661339000140,0,1,2/15/2007,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO TERTIUS DINAMICO,2224,CLUBE FUNDO DE INVESTIMENTO
14577061000120,0,1,11/7/2011,MARCIO LUIZ BATISTA MEI,2135,EMPRESARIO INDIVIDUAL
14797432000180,2,1,10/25/2011,OMEGA GESTORA DE RECURSOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
14797432000180,0,1,10/25/2011,OMEGA GESTORA DE RECURSOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
14797432000180,1,1,10/25/2011,OMEGA GESTORA DE RECURSOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
16700845000120,0,1,8/15/2012,ELEICAO 2012 WILSON MARINHO DE CARVALHO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
14581505000100,0,1,11/7/2011,ELMA VIVIANE PAIVA AMORIM MEI,2135,EMPRESARIO INDIVIDUAL
15309170000120,1,1,4/3/2012,MARESIA PESCADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15309170000120,0,1,4/3/2012,MARESIA PESCADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14384803000100,0,1,9/30/2011,MARIA NATIVIDADE DE MELO VESELICH MEI,2135,EMPRESARIO INDIVIDUAL
07104105000210,0,0,6/23/2006,CENTRO DE FORMACAO DE CONDUTORES SOLUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15797920000150,2,1,6/28/2012,FABIANA SOUSA PONTES DO AMARAL MEI,2135,EMPRESARIO INDIVIDUAL
15797920000150,3,1,6/28/2012,FABIANA SOUSA PONTES DO AMARAL MEI,2135,EMPRESARIO INDIVIDUAL
15797920000150,1,1,6/28/2012,FABIANA SOUSA PONTES DO AMARAL MEI,2135,EMPRESARIO INDIVIDUAL
15797920000150,0,1,6/28/2012,FABIANA SOUSA PONTES DO AMARAL MEI,2135,EMPRESARIO INDIVIDUAL
89809099000180,,1,5/8/1979,OCLIDES ANTONIO MICHELON E FILHAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
88740717000110,,1,7/11/1983,MARIA T P LEIRIA,2135,EMPRESARIO INDIVIDUAL
88485743000140,,1,11/12/1976,KOLLER CIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
29190576000140,,1,7/30/1975,ARMARINHO FIGUEIREDO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
51444594000160,,1,5/29/1985,TEMPLO DE UMBANDA SAO SEBASTIAO,3999,ASSOCIACAO PRIVADA
60124799000150,,1,9/5/1989,DORALICE DA GRACA CAMPOS,4014,EMPRESA INDIVIDUAL IMOBILIARIA
50962802000150,,1,8/13/1982,TECELAGEM DORA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
56609704000110,,1,10/31/1986,IETE TERESINHA BELING INGLESE,2135,EMPRESARIO INDIVIDUAL
25278086000140,,1,5/23/1988,PADARIA E CONFEITARIA ERVALIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
31669633000110,,1,11/10/1987,DISTRIBUIDORA DE BEBIDAS RANCHO NOVO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
52817210000170,,1,9/6/1983,JOSE JOAO DA SILVA ADAMANTINA,2135,EMPRESARIO INDIVIDUAL
29319787000130,,1,2/27/1985,C CARNEVALE DISTRIBUIDORA DE BEBIDAS,2135,EMPRESARIO INDIVIDUAL
19304245000130,,1,9/28/1976,GORGONILO GARCIA,2135,EMPRESARIO INDIVIDUAL
50109289000150,,1,12/12/1978,RESTAURANTE E LANCHONETE CHOPAO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
54677331000190,,1,8/26/1986,MARIA TERESA WOLFF MORAES,4014,EMPRESA INDIVIDUAL IMOBILIARIA
52070638000100,,1,11/10/1982,ELPIDIO LANZILLO NETO,2135,EMPRESARIO INDIVIDUAL
55228365000160,,1,1/6/1986,ALCENDINO NUNES DA SILVA ME,2135,EMPRESARIO INDIVIDUAL
64797277000170,,1,11/1/1990,CAZALLAS SANTOS COMERCIO DE BIJUTERIAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
68747245000200,,0,6/22/1993,ASCOT INDUSTRIA E COMERCIO DE MOVEIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
73497265000110,,1,10/14/1993,CAMPANA TRANSPORTES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
67048348000120,,1,10/8/1991,M F CALIL COMERCIO E REPRESENTACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
76684166000640,,0,5/10/1994,EMPRESA OTICA GLOBAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
64069826000190,,1,8/13/1990,MARIA PEREIRA DE LACERDA,2135,EMPRESARIO INDIVIDUAL
72259583000180,,1,5/20/1993,ELLO CONTABIL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
78677176000170,,1,2/25/1987,ASSOCIACAO DOS SERVIDORES MUNICIPAIS,3999,ASSOCIACAO PRIVADA
71540447000100,,1,2/21/1994,MATER YANG SERVICOS MEDICOS LTDA ME SC,2240,SOCIEDADE SIMPLES LIMITADA
40402109000170,,1,2/26/1992,LA MUDANCE RESTAURANTE LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
42967455000120,,1,12/7/1992,JOSE MARIA DOS SANTOS,2135,EMPRESARIO INDIVIDUAL
44907251000120,,1,10/31/1980,JORGE BRAGA DO NASCIMENTO MERCEARIA ME,2135,EMPRESARIO INDIVIDUAL
44245108000110,,1,7/29/1980,BAR E EMPORIO IRMAOS GONCALVES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
36902278000100,,1,12/4/1991,ILDA MARIA ROSA COMERCIO,2135,EMPRESARIO INDIVIDUAL
33279563000110,,1,7/10/1989,DIMACON DIST DE MATERIAIS ELETRICOS E CONSTRUCAO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
37274180000100,,1,12/30/1991,ESCOLA INFANTIL O MAGICO PINTOR LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
43221084001330,,0,5/10/1993,AKZO NOBEL COATINGS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
90613217000160,,1,12/4/1986,SOLAR IMOVEIS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
93655918000150,,1,11/7/1990,JOAO LUIS FRAGA ARMAZEM,2135,EMPRESARIO INDIVIDUAL
87876496000140,,1,4/10/1974,LUIZ JOAO EVALDT,2135,EMPRESARIO INDIVIDUAL
89438311000140,,1,10/17/1983,PETEFFI & TRIERWEILER LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
83704502000120,,1,10/1/1979,INDUSTRIAL DE RACOES RAMELLA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
94180098000150,,1,8/16/1991,JOSE OLAVIO DE CAMPOS,2135,EMPRESARIO INDIVIDUAL
93817237000140,,1,1/23/1991,RAUL CAMPOS DA FONTOURA,2135,EMPRESARIO INDIVIDUAL
96594700000120,,1,1/27/1971,SILVIO DE BORBA LUCAS,2135,EMPRESARIO INDIVIDUAL
81797078000180,,1,4/5/1990,MUSSULINE ZANETTE,2135,EMPRESARIO INDIVIDUAL
94632130000190,,1,6/5/1992,MADESOL COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
91546036000120,,1,9/2/1987,PEDRO CARRER & CIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
19645365000100,,1,5/17/1977,GENESIO DE PAULA MAFRA,2135,EMPRESARIO INDIVIDUAL
52289014000170,,1,2/18/1983,MARCO ANTONIO CRIVELLARI,2135,EMPRESARIO INDIVIDUAL
30691836000140,,1,8/27/1986,RAQUEL COMERCIO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
20555413000140,,1,10/4/1978,JOSE BARBOSA DA SILVA,2135,EMPRESARIO INDIVIDUAL
20000204000130,,1,8/1/1984,ARISTIDES MENDONCA,2135,EMPRESARIO INDIVIDUAL
31170392000160,,1,12/2/1986,CENTRAL ADMINISTRACAO E PARTICIPACOES LTDA,2240,SOCIEDADE SIMPLES LIMITADA
27668193000100,,1,12/22/1981,SENDON & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
27357292000170,,1,6/20/1977,ANGELO DEMUNER,2135,EMPRESARIO INDIVIDUAL
32224826000120,,1,12/20/1988,DERBY PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
55614317000100,,1,4/4/1986,RODAN ASSESSORIA TECNICA LTDA SC,2240,SOCIEDADE SIMPLES LIMITADA
61906053000160,,1,11/9/1989,HAICA MOTOS E ACESSORIOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
50986116000110,,1,8/19/1982,COMERCIAL DE RELOGIOS GUE LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
27306927000100,,1,1/25/1982,MARIA LAMEIRA SEGRINI,2135,EMPRESARIO INDIVIDUAL
30441406000170,,1,11/27/1979,MARIA DA CONCEICAO DE SOUZA BAR,2135,EMPRESARIO INDIVIDUAL
59506311000170,,1,9/26/1988,POOL PLASTIC COMERCIO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
61005500000100,,1,7/17/1989,TUTTI DOLCI PRODUTOS ALIMENTICIOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
16294894000100,3,1,6/28/1988,CASSILANDRO RIBEIRO FREIRE ME,2135,EMPRESARIO INDIVIDUAL
16294894000100,1,1,6/28/1988,CASSILANDRO RIBEIRO FREIRE ME,2135,EMPRESARIO INDIVIDUAL
16294894000100,2,1,6/28/1988,CASSILANDRO RIBEIRO FREIRE ME,2135,EMPRESARIO INDIVIDUAL
16294894000100,0,1,6/28/1988,CASSILANDRO RIBEIRO FREIRE ME,2135,EMPRESARIO INDIVIDUAL
26528679000180,,1,5/17/1990,L A C COMERCIO DE PECAS USADAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
61672473000120,,1,10/3/1989,ANTONIO LAZARINI LARANJAL PAULISTA,2135,EMPRESARIO INDIVIDUAL
78993045000100,,1,10/10/1985,ROSA & RACHELLE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
21106364000120,,1,8/17/1979,GERALDO DIAS DA COSTA,2135,EMPRESARIO INDIVIDUAL
53768289000150,,1,8/28/1984,FRANCISCA DE LIMA ROCHA,2135,EMPRESARIO INDIVIDUAL
71196976000120,,1,11/9/1993,FAST FORWARD ESCOLA DE IDIOMAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
77650638000100,,1,2/22/1979,COMERCIAL DE MOVEIS VALE DO IVAI LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
79754792000140,,1,12/1/1986,ROMILDO TSUTOMU NAKAKOGUE,2135,EMPRESARIO INDIVIDUAL
32431462000150,,1,9/26/1989,COLAPEL COLATINA PAPEIS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
73104580000130,,1,11/25/1993,MARIO PEREZ ITAPETININGA,2135,EMPRESARIO INDIVIDUAL
74081167000160,,1,1/19/1994,LANCHONETE E RESTAURANTE CARDILHO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
73131021000110,,1,12/2/1993,ANTONIO BENEDITO BOLDO,2135,EMPRESARIO INDIVIDUAL
80101264000170,,1,7/2/1987,CROQUI ASSESSORIA TEXTIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
78744604000130,,1,5/8/1985,CAIADO & ASSOCIADOS CONSULTORIA EMPRESARIAL LTDA SC,2240,SOCIEDADE SIMPLES LIMITADA
71367874000120,,1,11/8/1993,GILBERTO VALENTE TEIXEIRA,2135,EMPRESARIO INDIVIDUAL
76664895000120,,1,2/22/1983,COMERCIO DE ARTIGOS DO VESTUARIO VIKING LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
77480754000110,,1,11/14/1977,JOAO ALVES ALIMENTICIOS ME,2135,EMPRESARIO INDIVIDUAL
75814319000230,,0,3/12/1984,VANDA BONA,2135,EMPRESARIO INDIVIDUAL
41909805000130,,1,5/7/1992,EDHMAR DE ARAUJO,2135,EMPRESARIO INDIVIDUAL
48763809000100,,1,3/18/1977,JOSEL KAR COMERCIO DE AUTOMOVEIS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
38857462000100,,1,6/6/1990,JOAQUIM DOMINGUES BASTOS,2135,EMPRESARIO INDIVIDUAL
43716505000160,,1,6/18/1973,INBRADIL INSTITUTO BRASILEIRO DE DIVULGACAO DO LIVRO LT,2062,SOCIEDADE EMPRESARIA LIMITADA
45533981000170,,1,2/26/1981,LAERT NOEL RAVANINI,2135,EMPRESARIO INDIVIDUAL
53112561000300,0,0,3/21/2005,XEQ MAQ COMERCIO DE MAQUINA PARA ESCRITORIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
49464951000100,,1,10/25/1978,MARIO ROBERTO SIGGIA REPRESENTACOES S C LTDA,2240,SOCIEDADE SIMPLES LIMITADA
41207010000180,,1,7/1/1993,IBRAHIM MARCOLINO GUIMARAES,2135,EMPRESARIO INDIVIDUAL
43325992000130,,1,6/12/1987,PRO TEMOM LIMPEZAS INDUSTRIAIS LTDA SC,2240,SOCIEDADE SIMPLES LIMITADA
32641367000180,,1,2/24/1989,SELTREIN CONSULTORES DE RECURSOS HUMANOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
34955781000190,,1,7/6/1989,P R ALMEIDA CAMPOS,2135,EMPRESARIO INDIVIDUAL
36541985000100,,1,12/1/1992,VIGSERVE SEGURANCA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
01756145000180,,1,4/10/1997,LUIZ CARLOS EMOLO TRANSPORTES ME,2135,EMPRESARIO INDIVIDUAL
57325557000110,,1,8/22/1990,ESCRITORIO SAO PAULO LTDA SC,2240,SOCIEDADE SIMPLES LIMITADA
75814319000150,,1,3/9/1981,VANDA BONA,2135,EMPRESARIO INDIVIDUAL
07313662000160,,1,4/1/2005,KFB RESTAURANTE E PIZZARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
53278339000110,,1,2/29/1984,MURALHA MATERIAIS PARA CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26208694000140,,1,4/6/1990,EDMAR APARECIDO GARCIA,2135,EMPRESARIO INDIVIDUAL
12496188000190,,1,2/27/1980,LINDUARTE DE MATOS ME,2135,EMPRESARIO INDIVIDUAL
54591094000140,,1,7/23/1985,BENEDITO VIEIRA PEDROSO PARANAPANEMA,2135,EMPRESARIO INDIVIDUAL
01433163000120,,1,9/13/1996,MARGARIDA MARIA DE MORAES TOBIAS,2135,EMPRESARIO INDIVIDUAL
01142967000170,,1,2/22/1985,COMERCIO DE TECIDOS & CONFECCOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
01712264000130,,1,9/23/1985,HERCULINO & BITENCOURT LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
02533201000180,,1,5/22/1998,C L TEX COMERCIO E SERVICOS EM MAQUINAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
09790115000100,,1,7/6/2008,ELEICAO 2008 DIRCEU DE OLIVEIRA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
10436563000180,,1,10/23/2008,AMC CONTABILIDADE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
12220507000130,2,1,7/13/2010,LUCIANA FERNANDES DA CRUZ MEI,2135,EMPRESARIO INDIVIDUAL
12220507000130,0,1,7/13/2010,LUCIANA FERNANDES DA CRUZ MEI,2135,EMPRESARIO INDIVIDUAL
12220507000130,1,1,7/13/2010,LUCIANA FERNANDES DA CRUZ MEI,2135,EMPRESARIO INDIVIDUAL
04904391000120,0,1,2/19/2002,DIPIU COMERCIO DE MOVEIS PARA ESCRITORIO E RESIDENCIA EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03901079000110,0,1,6/28/2000,AUTO PECAS SANTO ANTONIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13876515000100,2,1,6/29/2011,ALVA FLOR MAGNO TAVARES MEI,2135,EMPRESARIO INDIVIDUAL
13876515000100,0,1,6/29/2011,ALVA FLOR MAGNO TAVARES MEI,2135,EMPRESARIO INDIVIDUAL
13876515000100,1,1,6/29/2011,ALVA FLOR MAGNO TAVARES MEI,2135,EMPRESARIO INDIVIDUAL
00516281000130,2,1,3/30/1995,ASSOCIACAO NOVA UNIAO DOS PEQUENOS HORTIFRUTICULTORES DO SETOR INDUSTRIAL,3999,ASSOCIACAO PRIVADA
00516281000130,0,1,3/30/1995,ASSOCIACAO NOVA UNIAO DOS PEQUENOS HORTIFRUTICULTORES DO SETOR INDUSTRIAL,3999,ASSOCIACAO PRIVADA
00516281000130,1,1,3/30/1995,ASSOCIACAO NOVA UNIAO DOS PEQUENOS HORTIFRUTICULTORES DO SETOR INDUSTRIAL,3999,ASSOCIACAO PRIVADA
14823970000100,0,1,1/3/2012,PLANOS DE ASSISTENCIA FUNEBRES E FAMILIARES PRIMICIAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
17001237000190,2,1,10/10/2012,SPE CONSTRUTORA SA CAVALCANTE LXX LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
17001237000190,0,1,10/10/2012,SPE CONSTRUTORA SA CAVALCANTE LXX LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
17001237000190,1,1,10/10/2012,SPE CONSTRUTORA SA CAVALCANTE LXX LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
14045278000190,3,1,6/16/2011,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14045278000190,4,1,6/16/2011,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14045278000190,0,1,6/16/2011,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14045278000190,2,1,6/16/2011,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14045278000190,1,1,6/16/2011,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11769325000150,0,1,3/29/2010,A P RIBEIRO NUTRICIONISTA ME,2135,EMPRESARIO INDIVIDUAL
13649275000100,4,1,5/16/2011,ROBERTO SOUSA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
13649275000100,3,1,5/16/2011,ROBERTO SOUSA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
13649275000100,0,1,5/16/2011,ROBERTO SOUSA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
13649275000100,2,1,5/16/2011,ROBERTO SOUSA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
13649275000100,1,1,5/16/2011,ROBERTO SOUSA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
15375030000150,0,1,4/17/2012,GERIVALDO RIBEIRO GOMES MEI,2135,EMPRESARIO INDIVIDUAL
14830545000130,0,1,1/4/2012,MARIA ILDA BARROS DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
15351613000140,0,1,4/12/2012,LELIO ALMEIDA PINTO BAR E RESTAURANTE ME,2135,EMPRESARIO INDIVIDUAL
15359272000150,4,1,4/13/2012,ELABORAR PROJETOS E MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15359272000150,3,1,4/13/2012,ELABORAR PROJETOS E MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15359272000150,2,1,4/13/2012,ELABORAR PROJETOS E MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15359272000150,1,1,4/13/2012,ELABORAR PROJETOS E MARKETING LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
