cd_cnpj,de_saude_tributaria,de_nivel_atividade,de_situacao,de_classif_natureza_juridica
37219672000100,,INATIVA,BAIXADA,PRIVADO
77150381000110,,INATIVA,BAIXADA,PRIVADO
26572347000100,,INATIVA,BAIXADA,PRIVADO
20164661000160,,INATIVA,BAIXADA,PRIVADO
20014007000170,,INATIVA,BAIXADA,PRIVADO
89069686000180,,INATIVA,BAIXADA,PRIVADO
40878407000130,,INATIVA,BAIXADA,PRIVADO
16008500000100,,INATIVA,BAIXADA,PRIVADO
56166754000170,,INATIVA,BAIXADA,PRIVADO
48138853000110,,INATIVA,BAIXADA,PRIVADO
60074143000170,,INATIVA,BAIXADA,PRIVADO
94598794000180,,INATIVA,BAIXADA,PRIVADO
45504818000180,,INATIVA,BAIXADA,PRIVADO
66334814000170,,INATIVA,BAIXADA,PRIVADO
47846647000100,,INATIVA,BAIXADA,PRIVADO
53681342000180,,INATIVA,BAIXADA,PRIVADO
66051145000120,,INATIVA,BAIXADA,PRIVADO
21624861000110,,INATIVA,BAIXADA,PRIVADO
96653605000150,,INATIVA,BAIXADA,PRIVADO
11065608000110,VERDE,MEDIA,ATIVA,PRIVADO
01640616000190,VERDE,MEDIA,ATIVA,PRIVADO
04282635000180,AZUL,INATIVA,BAIXADA,PRIVADO
01158654000100,AZUL,ALTA,ATIVA,PRIVADO
09177354000180,AZUL,MEDIA,ATIVA,PRIVADO
05815409000180,AZUL,ALTA,ATIVA,PRIVADO
15571546000170,VERDE,MEDIA,ATIVA,PRIVADO
13417990000100,AZUL,MEDIA,ATIVA,PRIVADO
12605845000190,AMARELO,MEDIA,ATIVA,PRIVADO
10825512000140,LARANJA,BAIXA,ATIVA,PRIVADO
11084648000100,VERDE,MEDIA,ATIVA,PRIVADO
11368135000120,AZUL,MEDIA,ATIVA,PRIVADO
11497170000140,AMARELO,MEDIA,ATIVA,PRIVADO
11164096000140,VERDE,MEDIA,ATIVA,PRIVADO
15703970000120,AZUL,BAIXA,ATIVA,PRIVADO
16626528000100,AMARELO,MEDIA,ATIVA,PRIVADO
15236611000100,VERDE,MEDIA,ATIVA,PRIVADO
08440012000220,VERDE,MEDIA,ATIVA,PRIVADO
07349767000250,VERDE,ALTA,ATIVA,PRIVADO
08760447000170,AMARELO,MEDIA,ATIVA,PRIVADO
15232764000180,AZUL,MEDIA,ATIVA,PRIVADO
15601291000140,AMARELO,MEDIA,ATIVA,PRIVADO
02394647000170,AZUL,BAIXA,ATIVA,PRIVADO
09462500000110,LARANJA,BAIXA,ATIVA,PRIVADO
11606067000190,,INATIVA,BAIXADA,PRIVADO
01163650000110,AZUL,ALTA,ATIVA,PRIVADO
13444313000180,AMARELO,MEDIA,ATIVA,PRIVADO
58419607000190,VERMELHO,MEDIA,ATIVA,PRIVADO
10642198000160,AMARELO,MEDIA,ATIVA,PRIVADO
04965450000170,VERDE,MEDIA,ATIVA,PRIVADO
10370610000130,AZUL,ALTA,ATIVA,PRIVADO
01440372000100,AZUL,ALTA,ATIVA,PRIVADO
01417681000150,VERDE,ALTA,ATIVA,PRIVADO
42834143000220,VERDE,ALTA,ATIVA,PRIVADO
05248796000110,AZUL,MEDIA,ATIVA,PRIVADO
22691349000150,LARANJA,MEDIA,ATIVA,PRIVADO
07720137000160,AMARELO,BAIXA,ATIVA,PRIVADO
03480501000100,AMARELO,MEDIA,ATIVA,PRIVADO
97531897000200,VERDE,ALTA,ATIVA,PRIVADO
74110800000100,AZUL,MEDIA,ATIVA,PRIVADO
05453491000140,AMARELO,MEDIA,ATIVA,PRIVADO
14260170000110,AMARELO,INATIVA,BAIXADA,PRIVADO
14307232000100,AMARELO,MEDIA,ATIVA,PRIVADO
13117417000180,VERDE,MEDIA,ATIVA,PRIVADO
61139556000310,VERMELHO,MUITO BAIXA,ATIVA,PRIVADO
16921081000100,AMARELO,MEDIA,ATIVA,PRIVADO
02344249000140,LARANJA,INATIVA,BAIXADA,PRIVADO
09641413000200,VERDE,ALTA,ATIVA,PRIVADO
09521081000140,AMARELO,BAIXA,ATIVA,PRIVADO
14564189000150,AMARELO,MEDIA,ATIVA,PUBLICO
08493131000160,AMARELO,MEDIA,ATIVA,PRIVADO
09479653000170,AMARELO,MEDIA,ATIVA,PRIVADO
08161385000180,AMARELO,MEDIA,ATIVA,PRIVADO
08345350000100,AZUL,BAIXA,ATIVA,PRIVADO
07337149000100,LARANJA,MEDIA,ATIVA,PRIVADO
08628655000110,AZUL,MEDIA,ATIVA,PRIVADO
07088567000100,VERDE,MEDIA,ATIVA,PRIVADO
14372027000110,VERDE,ALTA,ATIVA,PRIVADO
14366979000120,AMARELO,MEDIA,ATIVA,PRIVADO
16722700000120,AMARELO,MEDIA,ATIVA,PRIVADO
96256805000170,,INATIVA,BAIXADA,PRIVADO
95628665000150,,INATIVA,BAIXADA,PRIVADO
85286839000190,,INATIVA,BAIXADA,PRIVADO
92046366000110,,INATIVA,BAIXADA,PRIVADO
84489996000300,,INATIVA,BAIXADA,PRIVADO
29836152000100,,INATIVA,BAIXADA,PRIVADO
61661864000220,,INATIVA,BAIXADA,PRIVADO
60882628002990,,INATIVA,BAIXADA,PRIVADO
24293045000160,,INATIVA,BAIXADA,PRIVADO
21189253001440,,INATIVA,BAIXADA,PRIVADO
59770578000170,,INATIVA,BAIXADA,PRIVADO
26815381000150,,INATIVA,BAIXADA,PRIVADO
52903580000120,,INATIVA,BAIXADA,PRIVADO
32185134000110,,INATIVA,BAIXADA,PRIVADO
56150931000120,,INATIVA,BAIXADA,PRIVADO
54147897000100,,INATIVA,BAIXADA,PRIVADO
77915858000100,,INATIVA,BAIXADA,PRIVADO
75395939000100,,INATIVA,BAIXADA,PRIVADO
67944397000140,,INATIVA,BAIXADA,PRIVADO
67155002000120,,INATIVA,BAIXADA,PRIVADO
80119670000160,,INATIVA,BAIXADA,PRIVADO
35989037000250,,INATIVA,BAIXADA,PRIVADO
38058764000100,,INATIVA,BAIXADA,PRIVADO
39937842000100,,INATIVA,BAIXADA,PRIVADO
33490368001610,,INATIVA,BAIXADA,PRIVADO
33372251014700,,INATIVA,BAIXADA,PRIVADO
91195123000180,,INATIVA,BAIXADA,PRIVADO
98038771004240,,INATIVA,BAIXADA,PRIVADO
85181717000130,,INATIVA,BAIXADA,PRIVADO
96040019000130,,INATIVA,BAIXADA,PRIVADO
94131455000190,,INATIVA,BAIXADA,PRIVADO
89128961000190,,INATIVA,BAIXADA,PRIVADO
96633623000170,,INATIVA,BAIXADA,PRIVADO
86423290000100,,INATIVA,BAIXADA,PRIVADO
25459124000160,,INATIVA,BAIXADA,PRIVADO
47011721000160,,INATIVA,BAIXADA,PRIVADO
18729863000160,,INATIVA,BAIXADA,PRIVADO
58752049000180,,INATIVA,BAIXADA,PRIVADO
27655711000150,,INATIVA,BAIXADA,PRIVADO
55396626000150,,INATIVA,BAIXADA,PRIVADO
50538792000120,,INATIVA,BAIXADA,PRIVADO
51625895000190,,INATIVA,BAIXADA,PRIVADO
60036894000100,,INATIVA,BAIXADA,PRIVADO
20564837000170,,INATIVA,BAIXADA,PRIVADO
29750478000110,,INATIVA,BAIXADA,PRIVADO
19417401000170,,INATIVA,BAIXADA,PRIVADO
31794282000170,,INATIVA,BAIXADA,PRIVADO
27381227000180,,INATIVA,BAIXADA,PRIVADO
55632939000160,,INATIVA,BAIXADA,PRIVADO
54119383000140,,INATIVA,BAIXADA,PRIVADO
31048341000160,,INATIVA,BAIXADA,PRIVADO
49760226000180,,INATIVA,BAIXADA,PRIVADO
53652004000110,,INATIVA,BAIXADA,PRIVADO
60550472000140,,INATIVA,BAIXADA,PRIVADO
62229505000180,,INATIVA,BAIXADA,PRIVADO
57513061000170,,INATIVA,BAIXADA,PRIVADO
50371632000130,,INATIVA,BAIXADA,PRIVADO
61401196000110,,INATIVA,BAIXADA,PRIVADO
65134140000360,,INATIVA,BAIXADA,PRIVADO
78257706000120,,INATIVA,BAIXADA,PRIVADO
67968651000140,,INATIVA,BAIXADA,PRIVADO
65508673000100,,INATIVA,BAIXADA,PRIVADO
79477279000230,,INATIVA,BAIXADA,PRIVADO
10149583000170,,INATIVA,BAIXADA,PRIVADO
65793622000160,,INATIVA,BAIXADA,PRIVADO
72697832000110,,INATIVA,BAIXADA,PRIVADO
48087472000150,,INATIVA,BAIXADA,PRIVADO
38789343000150,,INATIVA,BAIXADA,PRIVADO
37562352000140,,INATIVA,BAIXADA,PRIVADO
49469190000180,,INATIVA,BAIXADA,PRIVADO
40906281000160,,INATIVA,BAIXADA,PRIVADO
33975251000140,,INATIVA,BAIXADA,PRIVADO
36566743000170,,INATIVA,BAIXADA,PRIVADO
44195998000100,,INATIVA,BAIXADA,PRIVADO
49061559000110,,INATIVA,BAIXADA,PRIVADO
43834134000110,,INATIVA,BAIXADA,PRIVADO
36453363000120,,INATIVA,BAIXADA,PRIVADO
77608727000180,,INATIVA,BAIXADA,PRIVADO
47843222000130,,INATIVA,BAIXADA,PRIVADO
23165996000190,,INATIVA,BAIXADA,PRIVADO
14958201000100,,INATIVA,BAIXADA,PRIVADO
55539126000120,,INATIVA,BAIXADA,PRIVADO
07435063000110,,INATIVA,BAIXADA,PRIVADO
01578630000100,LARANJA,BAIXA,ATIVA,PRIVADO
15928727000100,,INATIVA,BAIXADA,PRIVADO
00849629000100,VERDE,ALTA,ATIVA,PRIVADO
12867015000130,AMARELO,MEDIA,ATIVA,PRIVADO
00369525000280,AZUL,ALTA,ATIVA,PRIVADO
11823152000100,AMARELO,MEDIA,ATIVA,PRIVADO
17008642000130,AZUL,MEDIA,ATIVA,PRIVADO
17023445000190,AMARELO,MEDIA,ATIVA,PRIVADO
01427229000170,AZUL,MEDIA,ATIVA,PRIVADO
04475625000160,AZUL,MEDIA,ATIVA,PRIVADO
12070792000150,AZUL,ALTA,ATIVA,PRIVADO
13893114000150,VERDE,ALTA,ATIVA,PRIVADO
13048317000140,AMARELO,ALTA,ATIVA,PRIVADO
12217244000100,AMARELO,MEDIA,ATIVA,PRIVADO
13357858000150,,INATIVA,BAIXADA,PRIVADO
13206433000140,AMARELO,BAIXA,ATIVA,PRIVADO
13784561000170,VERDE,MEDIA,ATIVA,PRIVADO
11549984000180,VERDE,MEDIA,ATIVA,PRIVADO
05563670000130,AMARELO,MEDIA,ATIVA,PRIVADO
13858476000100,VERDE,ALTA,ATIVA,PRIVADO
07379856000240,VERDE,ALTA,ATIVA,PRIVADO
13790199000140,AMARELO,MEDIA,ATIVA,PRIVADO
17341165000120,LARANJA,INATIVA,BAIXADA,PRIVADO
15947103000130,,INATIVA,BAIXADA,PRIVADO
16822882000100,AMARELO,BAIXA,ATIVA,PRIVADO
13413451000100,AZUL,BAIXA,ATIVA,PRIVADO
10708409000200,VERDE,MEDIA,ATIVA,PRIVADO
13907283000100,AMARELO,MEDIA,ATIVA,PRIVADO
15825025000100,VERDE,MEDIA,ATIVA,PRIVADO
15829825000190,VERDE,MEDIA,ATIVA,PRIVADO
00425944000100,LARANJA,BAIXA,ATIVA,PRIVADO
02666539000100,AZUL,ALTA,ATIVA,PRIVADO
01789731000120,AZUL,MEDIA,ATIVA,PRIVADO
16849730000100,VERDE,ALTA,ATIVA,PRIVADO
15531229000120,AMARELO,MEDIA,ATIVA,PRIVADO
15398763000100,AMARELO,MEDIA,ATIVA,PRIVADO
15400540000130,AMARELO,MEDIA,ATIVA,PRIVADO
15661235000100,VERDE,ALTA,ATIVA,PRIVADO
14842762000140,VERDE,ALTA,ATIVA,PRIVADO
16100510000170,VERDE,MEDIA,ATIVA,PRIVADO
39503925000190,LARANJA,BAIXA,ATIVA,PRIVADO
08643675000160,AZUL,MEDIA,ATIVA,PRIVADO
10839583000100,AZUL,BAIXA,ATIVA,PRIVADO
14851270000110,AZUL,MEDIA,ATIVA,PRIVADO
06292912000160,AZUL,ALTA,ATIVA,PRIVADO
14445719000140,VERDE,ALTA,ATIVA,PRIVADO
15671695000100,AZUL,ALTA,ATIVA,PRIVADO
12467812000120,AMARELO,MEDIA,ATIVA,PRIVADO
11437638000100,LARANJA,MEDIA,ATIVA,PRIVADO
15189084000120,VERDE,MEDIA,ATIVA,PRIVADO
14532704000110,AMARELO,MEDIA,ATIVA,PRIVADO
14524120000100,AMARELO,MEDIA,ATIVA,PRIVADO
14530689000170,AMARELO,MEDIA,ATIVA,PRIVADO
03634471000140,LARANJA,MEDIA,ATIVA,PRIVADO
12709639000120,VERDE,ALTA,ATIVA,PRIVADO
16491837000110,VERDE,MEDIA,ATIVA,PRIVADO
15555488000190,AZUL,MEDIA,ATIVA,PRIVADO
12508301000290,VERDE,ALTA,ATIVA,PRIVADO
23508666000150,LARANJA,BAIXA,ATIVA,PRIVADO
79176954000100,AMARELO,MEDIA,ATIVA,PRIVADO
03216826000180,LARANJA,BAIXA,ATIVA,PRIVADO
59823567000100,AMARELO,MEDIA,ATIVA,PRIVADO
21882808000110,AZUL,ALTA,ATIVA,PRIVADO
84451533000180,AZUL,ALTA,ATIVA,PRIVADO
86974268000140,LARANJA,BAIXA,ATIVA,PRIVADO
16529164000140,AMARELO,MEDIA,ATIVA,PRIVADO
14344061000180,,INATIVA,BAIXADA,PRIVADO
70003272000120,LARANJA,BAIXA,ATIVA,PRIVADO
14074824000110,AMARELO,MEDIA,ATIVA,PRIVADO
14071915000100,AMARELO,MEDIA,ATIVA,PRIVADO
06369176000100,AZUL,ALTA,ATIVA,PRIVADO
05127890000110,AZUL,MEDIA,ATIVA,PRIVADO
05019667000150,AZUL,ALTA,ATIVA,PRIVADO
08221979000130,AZUL,MEDIA,ATIVA,PRIVADO
10636404000120,AZUL,MEDIA,ATIVA,PRIVADO
14247424000160,AMARELO,MEDIA,ATIVA,PRIVADO
03621564000130,VERDE,ALTA,ATIVA,PRIVADO
33066952003930,VERMELHO,BAIXA,ATIVA,PRIVADO
11605022000100,AMARELO,MEDIA,ATIVA,PRIVADO
04244908000100,AZUL,MEDIA,ATIVA,PRIVADO
04529832000150,LARANJA,BAIXA,ATIVA,PRIVADO
00260778000130,LARANJA,MEDIA,ATIVA,PRIVADO
10514795000100,VERDE,ALTA,ATIVA,PRIVADO
09513877000150,AZUL,INATIVA,BAIXADA,PRIVADO
06111992000100,,INATIVA,BAIXADA,PRIVADO
01086502000140,,INATIVA,BAIXADA,PRIVADO
00782804000190,,INATIVA,BAIXADA,PRIVADO
08717235000100,,INATIVA,BAIXADA,PRIVADO
06199809000170,,INATIVA,BAIXADA,PRIVADO
11359618000240,VERDE,MEDIA,ATIVA,PRIVADO
08631539000150,AZUL,MEDIA,ATIVA,PRIVADO
28531275000170,,INATIVA,BAIXADA,PRIVADO
09007110000150,VERDE,ALTA,ATIVA,PRIVADO
03024813000290,AMARELO,MEDIA,ATIVA,PRIVADO
02762282000190,AZUL,MEDIA,ATIVA,PRIVADO
02890579000130,LARANJA,BAIXA,ATIVA,PRIVADO
15465142000100,VERDE,INATIVA,BAIXADA,PRIVADO
03784213000140,AMARELO,MEDIA,ATIVA,PUBLICO
05481258000170,AMARELO,INATIVA,BAIXADA,PRIVADO
04245120000100,LARANJA,MEDIA,ATIVA,PRIVADO
11695813000160,AMARELO,BAIXA,ATIVA,PRIVADO
41026360000140,LARANJA,MEDIA,ATIVA,PRIVADO
72129083001520,VERDE,ALTA,ATIVA,PRIVADO
02053345000210,AMARELO,MEDIA,ATIVA,PRIVADO
11448505000130,AZUL,MEDIA,ATIVA,PRIVADO
02536722000190,LARANJA,INATIVA,BAIXADA,PRIVADO
75923185002310,VERDE,ALTA,ATIVA,PRIVADO
55235048000170,AZUL,MEDIA,ATIVA,PRIVADO
60309721000100,VERDE,ALTA,ATIVA,PRIVADO
24815912000180,AMARELO,MEDIA,ATIVA,PRIVADO
02458074000100,VERDE,ALTA,ATIVA,PRIVADO
05681726000150,AZUL,MEDIA,ATIVA,PRIVADO
05367599000110,AZUL,MEDIA,ATIVA,PRIVADO
04181950000110,VERDE,ALTA,ATIVA,PRIVADO
04085782000160,AZUL,MEDIA,ATIVA,PRIVADO
15637845000160,VERDE,ALTA,ATIVA,PRIVADO
16942879000120,VERDE,ALTA,ATIVA,PRIVADO
09135639000230,VERDE,MEDIA,ATIVA,PRIVADO
01535441000150,LARANJA,MEDIA,ATIVA,PRIVADO
02920641000190,AZUL,MEDIA,ATIVA,PRIVADO
90057274000100,VERDE,ALTA,ATIVA,PRIVADO
02356188000130,AZUL,ALTA,ATIVA,PRIVADO
66229071000250,AMARELO,MEDIA,ATIVA,PRIVADO
11334718000130,AZUL,BAIXA,ATIVA,PRIVADO
05680175000100,AZUL,MEDIA,ATIVA,PRIVADO
53737078000150,,INATIVA,BAIXADA,PRIVADO
68838903000180,,INATIVA,BAIXADA,PRIVADO
07337454000100,,INATIVA,BAIXADA,PRIVADO
05890314000120,,INATIVA,BAIXADA,PRIVADO
05745455000150,AZUL,MEDIA,ATIVA,PRIVADO
08421025000170,AMARELO,MEDIA,ATIVA,PRIVADO
53811006004100,VERDE,MEDIA,ATIVA,PRIVADO
11521692000130,VERDE,MEDIA,ATIVA,PRIVADO
10856079000100,AZUL,MEDIA,ATIVA,PRIVADO
04608145000120,AZUL,ALTA,ATIVA,PRIVADO
04625393000180,LARANJA,MEDIA,ATIVA,PRIVADO
12891603000100,VERDE,MEDIA,ATIVA,PRIVADO
11864106000150,AMARELO,MEDIA,ATIVA,PRIVADO
11666574000110,VERDE,MEDIA,ATIVA,PRIVADO
12538051000150,AMARELO,BAIXA,ATIVA,PRIVADO
09345040000140,VERDE,ALTA,ATIVA,PRIVADO
03174696000160,AMARELO,ALTA,ATIVA,PRIVADO
15570168000100,AMARELO,MEDIA,ATIVA,PUBLICO
03790701000160,,INATIVA,BAIXADA,PRIVADO
75954651000110,,INATIVA,BAIXADA,PRIVADO
15754948000100,,INATIVA,BAIXADA,PRIVADO
17174756000150,,INATIVA,BAIXADA,PRIVADO
15160104000130,,INATIVA,BAIXADA,PRIVADO
08437856000130,,INATIVA,BAIXADA,PRIVADO
09754447000120,,INATIVA,BAIXADA,PRIVADO
10114321000170,,INATIVA,BAIXADA,PRIVADO
04428029000120,,INATIVA,BAIXADA,PRIVADO
03152499000140,,INATIVA,BAIXADA,PRIVADO
05672276000130,,INATIVA,BAIXADA,PRIVADO
07209959000180,,INATIVA,BAIXADA,PRIVADO
04633331000110,,INATIVA,BAIXADA,PRIVADO
00506450000150,,INATIVA,BAIXADA,PRIVADO
10095985000130,,INATIVA,BAIXADA,PRIVADO
94560638000120,,INATIVA,BAIXADA,PRIVADO
82739368000130,,INATIVA,BAIXADA,PRIVADO
41443052000110,,INATIVA,BAIXADA,PRIVADO
54331624000110,,INATIVA,BAIXADA,PRIVADO
15610561000180,,INATIVA,BAIXADA,PRIVADO
94141207000120,,INATIVA,BAIXADA,PRIVADO
79387551000100,,INATIVA,BAIXADA,PRIVADO
30856454000120,,INATIVA,BAIXADA,PRIVADO
46143046000160,,INATIVA,BAIXADA,PRIVADO
60164134000170,,INATIVA,BAIXADA,PRIVADO
92808252000160,,INATIVA,BAIXADA,PRIVADO
33029646000150,,INATIVA,BAIXADA,PRIVADO
77174092000150,,INATIVA,BAIXADA,PRIVADO
59486365000110,,INATIVA,BAIXADA,PRIVADO
93191724000140,,INATIVA,BAIXADA,PRIVADO
65016990000100,,INATIVA,BAIXADA,PRIVADO
76899426000190,,INATIVA,BAIXADA,PRIVADO
46487914000120,,INATIVA,BAIXADA,PRIVADO
75722306000150,,INATIVA,BAIXADA,PRIVADO
50801430000180,,INATIVA,BAIXADA,PRIVADO
31179328000140,,INATIVA,BAIXADA,PRIVADO
72410160000110,,INATIVA,BAIXADA,PRIVADO
50872423000170,,INATIVA,BAIXADA,PRIVADO
23388424000170,,INATIVA,BAIXADA,PRIVADO
48088892000150,,INATIVA,BAIXADA,PRIVADO
94754868000120,,INATIVA,BAIXADA,PRIVADO
83890723000130,,INATIVA,BAIXADA,PRIVADO
86572872000140,,INATIVA,BAIXADA,PRIVADO
29994415000100,,INATIVA,BAIXADA,PRIVADO
28571719000100,AZUL,ALTA,ATIVA,PRIVADO
14168299000100,AMARELO,MEDIA,ATIVA,PRIVADO
00959063000170,AZUL,ALTA,ATIVA,PRIVADO
14643385000110,AMARELO,MEDIA,ATIVA,PRIVADO
14646623000140,AMARELO,MEDIA,ATIVA,PRIVADO
12230882000160,AZUL,BAIXA,ATIVA,PRIVADO
13752340000110,AZUL,ALTA,ATIVA,PRIVADO
07017898000150,AZUL,INATIVA,BAIXADA,PRIVADO
15582063000170,VERDE,ALTA,ATIVA,PRIVADO
15580488000140,AZUL,MEDIA,ATIVA,PRIVADO
10284328000130,AMARELO,MEDIA,ATIVA,PRIVADO
12208995000160,,INATIVA,BAIXADA,PRIVADO
52962479000140,AMARELO,MEDIA,ATIVA,PRIVADO
16596275000170,,INATIVA,BAIXADA,PRIVADO
10455754000190,,INATIVA,BAIXADA,PRIVADO
85236743000460,VERDE,ALTA,ATIVA,PRIVADO
07313147000180,AZUL,MEDIA,ATIVA,PRIVADO
15575612000180,AMARELO,MEDIA,ATIVA,PRIVADO
01549695000390,VERDE,ALTA,ATIVA,PRIVADO
11508383000120,AZUL,MEDIA,ATIVA,PRIVADO
10379450000190,AZUL,MEDIA,ATIVA,PRIVADO
12078830000110,AMARELO,MEDIA,ATIVA,PRIVADO
11596552000120,AMARELO,ALTA,ATIVA,PRIVADO
12357335000140,,INATIVA,BAIXADA,PRIVADO
10455835000190,AZUL,MEDIA,ATIVA,PRIVADO
13373020000150,AZUL,BAIXA,ATIVA,PRIVADO
10728091000130,AZUL,MEDIA,ATIVA,PRIVADO
10688855000100,LARANJA,BAIXA,ATIVA,PRIVADO
16626725000120,AMARELO,MEDIA,ATIVA,PRIVADO
08059281000240,VERDE,ALTA,ATIVA,PRIVADO
08534779000480,VERDE,ALTA,ATIVA,PRIVADO
07974851000770,VERDE,ALTA,ATIVA,PRIVADO
08144029000230,VERDE,MEDIA,ATIVA,PRIVADO
07679750000180,,INATIVA,BAIXADA,PRIVADO
89388565000100,LARANJA,MEDIA,ATIVA,PRIVADO
15256190000180,,INATIVA,BAIXADA,PRIVADO
21372495000150,VERDE,ALTA,ATIVA,PRIVADO
93663243000190,AZUL,MEDIA,ATIVA,PRIVADO
08869578000190,AZUL,ALTA,ATIVA,PRIVADO
14659909000160,AMARELO,MEDIA,ATIVA,PRIVADO
07149704000170,LARANJA,MEDIA,ATIVA,PRIVADO
12468763000140,AZUL,MEDIA,ATIVA,PRIVADO
10870023000100,VERDE,ALTA,ATIVA,PRIVADO
01185262000130,VERDE,ALTA,ATIVA,PRIVADO
56712086000130,AMARELO,MEDIA,ATIVA,PRIVADO
15751697000100,AMARELO,BAIXA,ATIVA,PRIVADO
56959794000170,VERDE,MEDIA,ATIVA,PRIVADO
21075114000170,LARANJA,ALTA,ATIVA,PRIVADO
30556021000230,VERDE,ALTA,ATIVA,PRIVADO
54734959000180,AZUL,MEDIA,ATIVA,PRIVADO
15752672000120,AMARELO,MEDIA,ATIVA,PUBLICO
12806626000330,VERDE,ALTA,ATIVA,PRIVADO
15427145000140,AMARELO,BAIXA,ATIVA,PRIVADO
51958320000190,LARANJA,BAIXA,ATIVA,PRIVADO
01497037000130,LARANJA,BAIXA,ATIVA,PRIVADO
15268742000170,AMARELO,BAIXA,ATIVA,PRIVADO
13569432000160,AMARELO,MEDIA,ATIVA,PRIVADO
13409640000100,AZUL,MEDIA,ATIVA,PRIVADO
04660763000110,AMARELO,MEDIA,ATIVA,PRIVADO
13238398000140,,INATIVA,BAIXADA,PRIVADO
02266832000260,VERDE,ALTA,ATIVA,PRIVADO
16357576000140,LARANJA,MEDIA,ATIVA,PRIVADO
14546091000170,VERDE,MEDIA,ATIVA,PRIVADO
09287796000180,AMARELO,MEDIA,ATIVA,PRIVADO
07254336000120,AMARELO,MEDIA,ATIVA,PRIVADO
07814407000100,AZUL,ALTA,ATIVA,PRIVADO
07272033000130,VERDE,MEDIA,ATIVA,PRIVADO
08552906000120,AZUL,MEDIA,ATIVA,PRIVADO
08091610000150,AMARELO,MEDIA,ATIVA,PRIVADO
01414938000110,AZUL,ALTA,ATIVA,PRIVADO
08853190000100,VERDE,ALTA,ATIVA,PRIVADO
08531281000110,AZUL,MEDIA,ATIVA,PRIVADO
15566177000470,VERDE,MEDIA,ATIVA,PRIVADO
14142629000180,AZUL,ALTA,ATIVA,PRIVADO
03232271000160,AZUL,MEDIA,ATIVA,PRIVADO
08677861000110,AMARELO,MEDIA,ATIVA,PUBLICO
07605225000110,AZUL,MEDIA,ATIVA,PRIVADO
02088916000170,VERDE,ALTA,ATIVA,PRIVADO
07539692000190,AMARELO,ALTA,ATIVA,PRIVADO
14583367000190,LARANJA,MEDIA,ATIVA,PRIVADO
10020687000180,,INATIVA,BAIXADA,PRIVADO
27481811000370,,INATIVA,BAIXADA,PRIVADO
24603821000180,,INATIVA,BAIXADA,PRIVADO
75719724000270,,INATIVA,BAIXADA,PRIVADO
46384111002860,,INATIVA,BAIXADA,PUBLICO
48991921000270,,INATIVA,BAIXADA,PRIVADO
26647149000150,,INATIVA,BAIXADA,PRIVADO
95866166000100,,INATIVA,BAIXADA,PRIVADO
87530804000180,,INATIVA,BAIXADA,PRIVADO
84048388000190,,INATIVA,BAIXADA,PRIVADO
90520834000110,,INATIVA,BAIXADA,PRIVADO
90941360000180,,INATIVA,BAIXADA,PRIVADO
82745381000100,,INATIVA,BAIXADA,PRIVADO
91244830000110,,INATIVA,BAIXADA,PRIVADO
93337418000170,,INATIVA,BAIXADA,PRIVADO
83523852000190,,INATIVA,BAIXADA,PRIVADO
75562124000160,,INATIVA,BAIXADA,PRIVADO
89423404000100,,INATIVA,BAIXADA,PRIVADO
27190669000140,,INATIVA,BAIXADA,PRIVADO
18451898000180,,INATIVA,BAIXADA,PRIVADO
24252058000190,,INATIVA,BAIXADA,PRIVADO
23864838000200,,INATIVA,BAIXADA,PRIVADO
19020221000150,,INATIVA,BAIXADA,PRIVADO
28150654000110,,INATIVA,BAIXADA,PRIVADO
25691643000150,,INATIVA,BAIXADA,PRIVADO
57326407000120,,INATIVA,BAIXADA,PRIVADO
60654415000100,,INATIVA,BAIXADA,PRIVADO
19163914000100,,INATIVA,BAIXADA,PRIVADO
32160731000190,,INATIVA,BAIXADA,PRIVADO
26799551000150,,INATIVA,BAIXADA,PRIVADO
53853388000130,,INATIVA,BAIXADA,PRIVADO
66278540000140,,INATIVA,BAIXADA,PRIVADO
29968013000130,,INATIVA,BAIXADA,PRIVADO
28687408000100,,INATIVA,BAIXADA,PRIVADO
18714568000130,,INATIVA,BAIXADA,PRIVADO
51038883000160,,INATIVA,BAIXADA,PRIVADO
51504546000110,,INATIVA,BAIXADA,PRIVADO
61879391000150,,INATIVA,BAIXADA,PRIVADO
73680050000130,,INATIVA,BAIXADA,PRIVADO
78176179000120,,INATIVA,BAIXADA,PRIVADO
69999381000160,,INATIVA,BAIXADA,PRIVADO
51232221000630,,INATIVA,BAIXADA,PRIVADO
71532824000150,,INATIVA,BAIXADA,PRIVADO
68792043000190,,INATIVA,BAIXADA,PRIVADO
64630783000170,,INATIVA,BAIXADA,PRIVADO
69251395000100,,INATIVA,BAIXADA,PRIVADO
40892275000100,,INATIVA,BAIXADA,PRIVADO
63987895000110,,INATIVA,BAIXADA,PRIVADO
74481698000140,,INATIVA,BAIXADA,PRIVADO
79868428000100,,INATIVA,BAIXADA,PRIVADO
63044911000130,,INATIVA,BAIXADA,PRIVADO
72206501000130,,INATIVA,BAIXADA,PRIVADO
44792117000120,,INATIVA,BAIXADA,PRIVADO
32665150000100,,INATIVA,BAIXADA,PRIVADO
33611500004530,,INATIVA,BAIXADA,PRIVADO
48669113000100,,INATIVA,BAIXADA,PRIVADO
