cd_cnpj,fl_optante_simples,fl_optante_simei
65211328000100,0,0
74824335000160,0,0
11203650000150,0,0
10007551000130,0,0
13388624000170,0,0
02661967000220,0,0
01014455000200,0,0
11662052000140,0,0
12575040000140,1,1
14641387000170,1,1
15589376000150,1,0
13396865000160,1,1
12534798000130,0,0
11125098000120,1,0
07180914000120,0,0
09497946000180,1,0
01966398000420,1,0
11912092000100,1,1
13707897000130,1,0
15575428000130,1,1
15710326000180,0,0
13528281000100,1,1
12544894000160,1,1
11572596000110,1,1
11516619000170,0,0
15229332000110,0,0
15257246000110,1,1
11066907000170,1,0
09563225000120,0,0
15240665000140,1,0
04769013000180,0,0
04018504000190,0,0
69236024000140,1,0
02109454000120,1,0
03228752000100,1,0
52030038000100,0,0
11070041000170,1,0
15597382000150,1,1
15727788000100,1,1
04487307000110,1,0
06264558000160,0,0
74216086000120,1,0
07253563000130,1,0
83810556000170,0,0
13263082000290,0,0
04122992000180,0,0
10282126000150,1,0
04203309000130,0,0
10364199000190,1,0
08534442000120,0,0
69285583000140,0,0
66794546000170,0,0
11076541000110,0,0
12520230000160,1,1
04065607000100,0,0
03935127000190,0,0
03352224000150,0,0
12232681000100,0,0
11132173000180,0,0
03196836000100,0,0
61599098000130,0,0
06922220000310,1,0
15277548000150,1,1
12361696000160,0,0
06950739000140,0,0
15288573000130,0,0
06034761000140,0,0
13578113000110,1,1
08834259000140,0,0
07882995000100,1,0
09006188000150,0,0
11745299000120,0,0
08003404000140,0,0
07943692000150,0,0
09281151000130,0,0
07626940000130,0,0
09289998000160,0,0
08072625000170,1,0
07954342000190,1,1
14360943000130,1,1
05142730000140,1,0
05428333000130,0,0
76267525000400,0,0
15769849000100,1,1
32891889000130,0,0
11540136000100,0,0
13217167000150,1,0
68015544000160,0,0
76175157000110,1,0
13248003000190,1,1
55495907000160,0,0
08600775000100,0,0
01319254000130,1,0
15617530000150,1,1
10095159000190,0,0
01686535000120,0,0
23191182000120,0,0
09462224000190,0,0
02401811000120,0,0
08309785000190,1,0
05551576000160,0,0
91876961000110,1,0
17015612000150,0,0
02529095000160,1,0
11194413000170,0,0
15135181000130,1,1
01623480000100,0,0
13931119000120,0,0
12557968000100,0,0
11867774000130,1,0
11535037000130,1,1
12825927000140,1,1
00153252000150,1,0
14042546000110,1,1
14007886000100,0,0
15969909000120,0,0
13996387000120,1,0
00156720000140,0,0
02809587000100,0,0
02426431000140,0,0
15121152000110,1,1
14178252000110,0,0
00015216000120,1,0
11516683000150,1,0
15528584000140,1,0
71468029000140,0,0
04997784000710,0,0
11401734000280,0,0
16101187000150,0,0
02718069000180,0,0
06222722000410,0,0
11248962000180,1,0
95382800000120,0,0
04444149000110,0,0
14449040000120,1,0
13855823000140,1,1
07089680000100,1,0
14446188000100,1,1
14501364000160,1,1
69941854000250,0,0
14868081000150,1,1
05530792000120,1,0
16492573000110,1,1
09139995000140,0,0
10872946000100,0,0
11380710000100,1,0
63435218000270,0,0
13634760000100,1,1
08556692000160,0,0
50024033000220,0,0
16883726000150,1,0
01095558000160,1,0
02230341000260,0,0
04945569000180,0,0
01239438000190,0,0
12462747000140,1,1
16573318000100,1,1
16569312000150,1,1
16569895000110,0,0
79909693000190,1,0
15695879000100,0,0
10347827000120,0,0
00524767000110,0,0
00911177000140,0,0
00640172000120,0,0
00360305151900,0,0
08169458000180,1,0
05086844000200,1,0
08371993000110,0,0
14655179000120,0,0
00950004000130,0,0
01154919000100,0,0
00074148000170,0,0
15668403000180,0,0
81771974000170,0,0
32380636000100,0,0
00348450000170,0,0
00785319000170,0,0
06139740000190,0,0
05229210000170,0,0
03806421000100,0,0
02033773000280,0,0
12582507000180,1,1
86725959000100,0,0
02947154000110,0,0
06183097000100,0,0
03115001000170,1,0
02436054000200,0,0
16617814000100,0,0
02811573000120,0,0
02278072000120,0,0
02280921000180,0,0
90241126000140,0,0
92316199000180,0,0
08287486000100,0,0
10436315000130,0,0
62948658001310,0,0
05370509000220,0,0
12512031000100,1,1
73250144000170,0,0
13216249000180,1,1
12747741000110,1,0
79793014000240,0,0
10141926000150,0,0
39265384000100,0,0
95606380001000,0,0
07815956000190,0,0
12009747000190,1,0
01172379000180,0,0
15483790000180,0,0
66926486000100,1,0
11270533000100,0,0
06816002000130,0,0
09468076000110,0,0
80218845000510,0,0
06303378000140,0,0
01449275000170,1,0
11661360000150,0,0
01275299000150,1,0
11699277000170,1,0
08839817000160,1,0
75704213000950,0,0
08012359000190,1,0
11276061000100,0,0
84875558000100,1,0
36001394000140,0,0
13032010000150,1,0
64520711000170,0,0
13038381000140,1,1
11147479000100,1,1
71122600000170,1,0
13513391000190,0,0
03340259000170,0,0
10220035000190,1,0
08532731000190,0,0
07607692000180,0,0
11692560000170,1,1
01227675000130,1,0
10969829000150,1,0
12993042000150,1,0
05082644000190,1,0
08552941000140,0,0
13164866000180,1,1
20445615000210,0,0
06052254000130,0,0
07414299000170,0,0
06745805000140,1,0
03392122000240,0,0
13129728000160,1,1
05266563000140,0,0
04190278000120,0,0
04621239000130,0,0
15781339000140,0,0
33475047000160,0,0
09041626000110,0,0
04353321000120,0,0
02074079000120,0,0
03634714000140,0,0
77326353000100,0,0
25968629000150,0,0
67591453000100,0,0
03063566000150,0,0
09257106000140,0,0
09107022000120,0,0
05452001000190,0,0
10097295000110,0,0
02697007000130,0,0
08512911000100,0,0
15412880000180,1,0
00084332000100,0,0
13436436000170,1,1
01175115000180,0,0
12737831000120,1,1
91987883000120,0,0
14206183000100,0,0
11612362000150,1,0
15713150000110,1,1
09526199000160,1,0
14769413000140,1,1
11771151000160,1,0
10226380000130,0,0
13519854000120,1,0
13278947000100,1,0
10730320000150,0,0
11605313000190,0,0
11732061000160,1,0
12807455000100,0,0
11656984000180,1,1
09533173000220,0,0
15229273000180,1,1
15420413000100,0,0
15738984000180,1,1
08027829000270,0,0
08167591001170,0,0
08185632000260,0,0
08396825000260,0,0
08468731000330,0,0
03084415000260,0,0
14672673000100,0,0
14664423000110,1,1
10473828000110,1,0
15245976000100,1,1
07082952000140,0,0
62955505862800,0,0
10545826000190,0,0
13036203000180,0,0
09388639000160,1,0
11953749000170,0,0
08502984000110,0,0
08576757000130,0,0
01035905000160,0,0
08904910000100,1,0
15726309000130,1,1
11420540000140,1,0
05077968000130,0,0
15267189000150,1,1
12936450000170,1,1
16947509000500,0,0
07717696000110,1,0
06553564015160,0,0
06538047000190,0,0
12943168000110,1,1
04407929000190,0,0
10658998000170,1,0
09501618000100,1,0
03866963000160,0,0
13228321000190,0,0
11080236000100,0,0
08525932000160,0,0
88617220000100,0,0
07004855000130,0,0
13029387000150,1,0
14036198000330,1,0
14134007000100,1,0
08164715002720,1,0
58501032000150,0,0
04155160000160,0,0
15287769000100,1,1
07741637000340,1,0
27728351000170,1,0
80896517000140,0,0
08353301000100,0,0
08471563000170,1,0
07127748000280,1,0
07128353000110,0,0
13555489000100,1,1
10158853000100,0,0
09105322000170,0,0
08605005000150,0,0
15345469000130,1,0
16692548000180,0,0
15768832000120,1,1
10710557000170,0,0
09331049000100,0,0
12113921000140,0,0
14383933000110,1,1
56568595000130,0,0
91992388000100,0,0
58618570000120,0,0
92193374000350,0,0
10154752000160,0,0
92217264000110,0,0
57418543000140,0,0
72807373000180,0,0
38730982000140,0,0
72927510000110,0,0
03961790000160,0,0
51579498000120,0,0
40398240000100,0,0
15654243000110,1,1
02984393000140,0,0
14071141000100,1,1
15905934000140,0,0
05740596000180,0,0
16983649000100,0,0
15917531000110,0,0
14080782000120,0,0
11289099000100,0,0
10551900000180,1,0
04877278000100,0,0
13508018000140,0,0
08105428000100,0,0
13796791000150,1,1
08312307000130,0,0
08357786000100,0,0
84412956000190,0,0
15351096000100,0,0
15361762000190,0,0
15997387000170,0,0
14403071000140,0,0
09586169000140,0,0
10762440000130,1,0
03607578000280,0,0
13726753000120,1,1
14626148000140,1,1
16948077000390,0,0
12623871000140,1,1
37628765000180,1,0
00484851000580,0,0
15503583000140,1,0
15507524000140,1,0
00868325000190,0,0
01171954000120,0,0
00947238000200,0,0
00296771000330,1,0
00471000000250,1,0
14181114000190,1,1
12511915000140,1,1
13956767000130,1,1
05136288000140,1,0
15394517000180,1,1
88963483000170,1,0
15658353000150,1,1
10793710000170,1,0
00356513000130,0,0
10384415000160,0,0
14442621000130,0,0
03009114000190,0,0
16205005000190,1,1
02159990000130,0,0
09312081000130,1,0
02700976000100,0,0
05067164000150,1,0
02375333000120,0,0
14507220000110,1,1
14509698000180,1,1
14488494000100,0,0
18676718007090,0,0
12530984000100,1,0
65295024000160,0,0
09276567000160,0,0
12716311000130,1,1
16509232000100,1,1
15845134000180,1,0
15674317000180,0,0
46044053002400,0,0
91988113000100,0,0
00655776000140,1,0
58462714000100,1,0
13094373000110,1,0
15212688000140,1,1
15209751000190,1,1
06235141000170,1,0
04412342000170,0,0
11291065000150,0,0
04766472000100,0,0
08199996000460,0,0
11076940000180,0,0
04080754000150,0,0
15688144000150,0,0
14975436000100,1,1
00263968000100,0,0
04466841000140,1,0
03426398000110,1,0
05155203000170,0,0
00409178000190,0,0
00595778000190,0,0
01942414000100,0,0
91734905000140,0,0
49989569000110,0,0
56903404000140,0,0
00644493000100,0,0
08419644000120,0,0
05596947000120,0,0
01863881000560,0,0
04090279000100,0,0
03045928000180,0,0
02976573000180,0,0
97533886000170,1,1
03038822000150,0,0
79344362000150,1,0
10799551000110,1,0
15285326000180,0,0
06224480000150,0,0
06224335000170,1,0
02283758000100,1,0
05972661000100,0,0
06121584000130,0,0
02117243000130,0,0
16618320000140,1,1
02564927000180,0,0
54823703000220,0,0
07301916000120,0,0
05969202000160,1,0
00941253000160,0,0
06319814000170,0,0
26931204000130,0,0
12977413000100,0,0
82566472000170,1,0
05145887000120,0,0
11038038000170,1,0
07429818001650,0,0
15815575000130,0,0
15808857000100,1,0
54982475000150,0,0
12756685000180,1,1
11550942000160,1,1
08658293000100,1,0
05391523000120,0,0
12680086000120,0,0
26988733000170,0,0
08593661000180,0,0
10739664000120,0,0
02167584000110,0,0
12418891000180,0,0
07695186000190,0,0
13391975000130,1,1
06067045000160,0,0
11381238000120,0,0
05211711000200,0,0
89948046000140,1,0
03076578000110,1,1
15129968000190,0,0
02655749000100,0,0
02627210000130,1,0
02084482000130,0,0
52880507000180,0,0
01962137000190,0,0
03004658000160,0,0
12972234000180,1,0
06204835000140,0,0
62603030000140,0,0
10430284000100,1,0
06710883000100,0,0
08910631000150,0,0
09193526000100,0,0
50268374000160,0,0
01851669000150,0,0
04639209000150,0,0
10094243000190,0,0
02936578000180,0,0
06344398000160,0,0
02410663000100,0,0
01948804000180,0,0
57498412000110,0,0
35903814000110,0,0
04104324000120,0,0
80036445000160,0,0
05666553000100,0,0
81033524000180,0,0
73600231000100,0,0
15721130000190,1,1
05871103000140,0,0
15409779000170,1,0
10983015000170,1,0
14774832000170,0,0
09100691000170,0,0
14315898000100,0,0
08999318000130,1,0
00798373000150,1,0
11042581000140,0,0
09606992000170,1,0
14327766000190,0,0
44966273000160,0,0
05732088000150,1,0
15713492000130,1,0
12713820000100,0,0
06271955000160,0,0
12943990000180,1,1
11953109000160,0,0
12715253000120,1,1
12417421000100,1,1
13911045000160,0,0
13707365000100,0,0
15262838000120,1,0
14219574000160,0,0
15739624000100,1,1
08260350000360,0,0
70241112000110,0,0
25412750000100,0,0
05576472000100,0,0
06072278000150,0,0
50644624000110,0,0
10933645000130,0,0
07705229000170,1,0
94260718000160,0,0
25733585000180,0,0
01336693000150,0,0
26116343000100,0,0
33949298000130,0,0
01372981000160,0,0
55370001000110,0,0
08165887000180,0,0
12226668000130,0,0
13056043000130,0,0
04388986000170,0,0
80869894000270,0,0
08216495000100,1,0
10339648000140,1,0
13032808000100,0,0
91571323000190,0,0
06154602000180,1,0
16915471000160,1,0
11455083000120,0,0
05860262000140,0,0
04283428000140,1,0
01656851000150,0,0
09815626000120,1,0
08055018000100,1,0
14549237000130,1,1
14568805000140,1,0
03973378000160,0,0
12492223000100,1,1
05563155000150,1,0
07185510000120,0,0
12377946000150,1,0
08603680000140,0,0
08625215000100,0,0
15294833000180,1,1
12694165000190,0,0
14604488000170,1,1
04111524000100,0,0
06555444000170,1,0
15306892000120,0,0
15310514000110,1,1
09325901000470,0,0
15789261000100,1,1
30415186000100,0,0
94230620000160,0,0
57485435000190,0,0
61095923001050,0,0
28834836000100,0,0
01649662000150,0,0
07391064000100,0,0
06211150000120,0,0
06828046000180,0,0
06937073000190,0,0
01898637000100,0,0
00919824000160,0,0
06937362000190,0,0
11563582000130,0,0
05928846000100,0,0
13958250000180,1,1
13937319000190,1,0
13679081000140,1,0
15921826000160,0,0
15918611000190,0,0
26914127000100,0,0
15930382000120,0,0
14540474000130,1,0
17029726000150,1,1
03112539000120,0,0
01796109000140,0,0
11993814000190,0,0
13839828000180,0,0
13581096000170,1,1
80332091000100,0,0
08146041000100,0,0
13576056000130,0,0
11441039000160,1,1
11002963000140,1,0
15871821000170,0,0
10833286000140,1,0
13792707000120,0,0
14064629000100,1,1
13819009000170,0,0
15955416000130,0,0
14190089000100,1,1
10421647000140,0,0
13959766000140,0,0
09351734000190,0,0
01555302000270,0,0
14989905000140,1,1
00314029000300,1,0
00629363000190,0,0
03845905000150,0,0
14035618000100,1,1
15542776000100,0,0
08446241000170,0,0
15400593000150,0,0
92012467044460,0,0
10966008000160,1,0
07535481000260,1,0
14433971000130,0,0
10750738000120,0,0
07200431000140,0,0
01553487000100,0,0
14453552000160,1,1
14446720000190,1,1
15664843000160,0,0
15669442000100,1,1
13041469000110,0,0
08736641000110,0,0
05924149000180,1,0
09060780000130,1,0
10521239000160,1,0
02513272000110,0,0
26216093000180,0,0
14195980000130,0,0
12761729000160,1,1
63598262000110,0,0
16479023000160,1,1
14483503000170,0,0
14481387000150,0,0
10666577000190,0,0
16502318000100,1,1
73033714000170,0,0
12386802000160,0,0
77063295000170,0,0
12782651000160,1,0
65949257000130,0,0
02187419000120,0,0
38986683000170,0,0
31335391000390,0,0
95384715000100,0,0
14347012000100,0,0
60687225000190,0,0
14747400000170,0,0
01615360000160,0,0
52394954000120,0,0
15050464000180,1,0
14339098000110,1,1
45338902000170,1,0
53355004000310,0,0
02183535000170,0,0
16572654000120,1,1
02511219000180,1,0
10362878000120,0,0
15501850000140,1,1
10435430000190,0,0
02723306000100,0,0
40563280000160,0,0
37332178000140,0,0
01675111000160,0,0
09909072000120,0,0
06797478000170,0,0
04356671000140,0,0
03044357000160,0,0
06361624000110,0,0
05602516000120,0,0
15619899000100,1,1
08371114000150,0,0
03678741000890,0,0
97528035000130,1,0
05429567000100,0,0
03076201000160,0,0
03017039000100,1,0
02936061000190,1,0
02442963000170,0,0
11142839000180,1,0
19587393000100,0,0
11160639000150,0,0
07018945000180,0,0
04447398000160,0,0
11204375000190,0,0
08432370000100,0,0
10931101000130,1,0
48795447000120,0,0
53074449000160,0,0
08615897000170,0,0
11440382000190,1,1
12707755000100,1,1
93463511000120,0,0
07515252000100,1,0
15096008000170,0,0
04487897000180,1,0
09542244000170,0,0
07039979000150,1,0
01481718000100,1,0
03312146000160,0,0
01719912000180,1,0
35541598000100,0,0
11484057000120,0,0
73471963012900,0,0
71928931000100,0,0
12166709000140,0,0
07827224000110,0,0
63061170000600,0,0
11697676000100,0,0
02894921000170,0,0
01054930000190,0,0
06006477000160,0,0
06626253007830,0,0
10620360000140,0,0
08464751000170,1,0
16594277000120,0,0
11066561000100,0,0
69893972000230,1,0
82726316000120,0,0
54713912000130,0,0
02017178000170,0,0
12677884000100,0,0
90400888139140,0,0
66531856000100,0,0
02034406000110,0,0
13272381000100,0,0
83798231000110,0,0
22839922000120,0,0
40490609000100,0,0
08655756000180,0,0
66684457000170,0,0
15282270000100,0,0
15490282000120,1,0
07264722000100,0,0
04129871000160,0,0
15493998000180,1,1
08258755000100,1,0
15317540000170,1,1
02933136000180,1,0
03927879000100,0,0
00396895005780,0,0
02376286000130,0,0
32232977000120,0,0
08570936000160,0,0
51127728000110,0,0
00655191000120,0,0
00550155000100,0,0
00156755000180,0,0
00647202000120,0,0
02507783000120,0,0
01869733000120,0,0
02777531000110,0,0
03854314000140,0,0
61116034000130,0,0
23281066000100,0,0
31097488000140,0,0
62247408000110,0,0
97089346000140,0,0
08712159000140,0,0
05103467000180,0,0
05801843000100,0,0
10166835000170,0,0
14206106000150,0,0
10521618000150,0,0
12331832000170,0,0
01577822000100,0,0
40219677000130,0,0
45898053000100,0,0
14178607000170,1,1
15719738000180,1,1
11462022000190,0,0
12047652000160,1,1
12911769000140,0,0
13033627000190,1,1
14713534000170,1,1
13193391000150,1,0
83130229000330,0,0
02501607000180,0,0
13442291000110,1,0
12319713000100,1,0
11492780000150,1,0
13607608000120,1,1
11235713000150,0,0
11143444000100,0,0
12720282000180,0,0
09210482000260,0,0
08671685000290,0,0
03151033000120,1,0
15743064000150,0,0
01281103000130,0,0
08565015000370,0,0
08339257000770,0,0
15242477000150,0,0
15247814000100,1,0
